EmpID,FirstName,LastName,StartDate,ExitDate,Title,ADEmail,EmployeeStatus,EmployeeType,TerminationDescription,DepartmentType,DOB,GenderCode,LocationCode,Current Employee Rating
557,John,Kretschmer,25-Dec-18,11-Mar-19,Production Technician I,john.kretschmer@bilearner.com,Active,Contract,Science fall always move thank seat huge.,Production       ,26-02-1981,Male,1801,3
558,Jagger,Morgan,29-Nov-19,11-Mar-22,Production Technician I,jagger.morgan@bilearner.com,Active,Part-Time,Seven trip current difference baby.,Production       ,13-12-1994,Female,96230,4
559,Andrea,Khan,13-Jul-21,11-Mar-22,Production Technician II,andrea.khan@bilearner.com,Voluntarily Terminated,Contract,Few space energy down natural.,Production       ,14-10-1993,Female,19512,3
560,April,Evensen,20-Dec-22,11-Mar-23,Production Technician I,april.evensen@bilearner.com,Terminated for Cause,Part-Time,War good your trial second black sit.,Production       ,27-03-1969,Female,2458,3
561,Annalise,Gross,11-Mar-23,11-Mar-23,IT Support,annalise.gross@bilearner.com,Active,Contract,Capital economy while notice this nice.,IT/IS,23-11-1966,Male,64853,3
562,Larissa,Warner,04-Jul-20,11-May-22,Production Technician II,larissa.warner@bilearner.com,Active,Full-Time,Method suggest leave process deep tough seek.,Production       ,26-12-1995,Female,81396,3
563,Kamila,Sanders,15-Apr-21,11-May-23,Production Technician II,kamila.sanders@bilearner.com,Active,Part-Time,Maintain behavior project parent particular game.,Production       ,26-02-1953,Female,18000,5
564,Patrick,Mckinney,10-Jan-22,11-May-23,Production Technician I,patrick.mckinney@bilearner.com,Active,Full-Time,New out peace director fish.,Production       ,01-10-1951,Female,50781,3
565,Carlee,French,18-Feb-21,11-Nov-22,Area Sales Manager,carlee.french@bilearner.com,Active,Contract,Station another son positive.,Sales,15-01-1968,Male,71071,3
566,Willie,Howe,25-Apr-19,11-Nov-22,Production Technician I,willie.howe@bilearner.com,Leave of Absence,Part-Time,Few success street.,Production       ,20-01-1985,Female,58775,2
567,Morgan,Hammond,12-Jan-22,11-Nov-22,Accountant I,morgan.hammond@bilearner.com,Active,Contract,Account Republican reduce right.,Admin Offices,20-04-1986,Male,20630,3
568,Elijah,Barr,21-Jun-21,11-Nov-22,Production Technician I,elijah.barr@bilearner.com,Active,Full-Time,Figure enjoy sell work discuss former.,Production       ,26-12-1971,Female,5797,4
569,Pierce,Robbins,24-Dec-19,11-Nov-22,Production Manager,pierce.robbins@bilearner.com,Active,Full-Time,Strategy fear tough wife here now.,Production       ,17-06-1986,Female,80817,3
570,Karli,Ross,28-Feb-19,11-Oct-19,Production Technician II,karli.ross@bilearner.com,Active,Part-Time,Tv she everybody picture budget.,Production       ,09-06-1990,Female,64180,3
571,Princess,Long,23-Dec-18,11-Oct-21,IT Support,princess.long@bilearner.com,Active,Full-Time,Choice learn town themselves cup experience.,IT/IS,28-10-1948,Female,44145,1
572,Jasper,Harrison,02-Oct-22,11-Oct-22,IT Support,jasper.harrison@bilearner.com,Active,Contract,Forget budget now window.,IT/IS,24-05-1963,Male,18837,3
573,Marianne,Eaton,19-Jan-21,11-Sep-22,Production Technician I,marianne.eaton@bilearner.com,Voluntarily Terminated,Contract,Subject network inside.,Production       ,10-09-1961,Female,2343,4
574,Corinne,Hopkins,10-Jul-22,11-Sep-22,Production Technician I,corinne.hopkins@bilearner.com,Active,Part-Time,Defense pressure according more mind bed number.,Production       ,26-01-1949,Female,74746,4
575,Nevaeh,Mcmillan,03-Mar-21,12-Apr-22,Production Technician I,nevaeh.mcmillan@bilearner.com,Voluntarily Terminated,Part-Time,Impact voice participant school baby.,Production       ,30-11-1971,Male,22662,3
576,Allyson,Keller,25-Nov-22,12-Apr-23,Software Engineer,allyson.keller@bilearner.com,Active,Contract,Finish join stage start page your seem.,Software Engineering,01-11-1958,Male,77070,3
577,Kyle,Peck,19-Sep-18,12-Aug-20,Production Technician I,kyle.peck@bilearner.com,Active,Full-Time,Name maybe wear yet.,Production       ,15-08-1961,Female,92807,3
578,Aiden,Wade,29-Jul-21,12-Aug-22,IT Support,aiden.wade@bilearner.com,Active,Contract,Religious far child break thought watch.,IT/IS,22-10-1951,Female,8196,4
579,Monserrat,Miranda,06-Jul-22,12-Aug-22,Production Technician I,monserrat.miranda@bilearner.com,Active,Part-Time,Read PM learn third clearly film news.,Production       ,28-01-1945,Male,29435,2
580,Julie,Cochran,06-Oct-18,12-Dec-19,Production Technician I,julie.cochran@bilearner.com,Active,Contract,Sing participant involve themselves plan.,Production       ,11-05-1997,Male,23434,3
581,Rose,Jordan,21-Nov-21,12-Dec-21,Sales Manager,rose.jordan@bilearner.com,Active,Contract,Position face whose and cut consider wide.,Sales,10-10-1964,Female,83162,3
582,Trent,Sandoval,27-Sep-18,12-Dec-22,Production Technician I,trent.sandoval@bilearner.com,Active,Full-Time,Pick memory station mother process election.,Production       ,15-10-1942,Male,5140,5
583,Carly,Figueroa,25-Apr-21,12-Dec-22,Production Technician I,carly.figueroa@bilearner.com,Future Start,Part-Time,Concern expect add skill.,Production       ,20-04-1998,Male,67909,1
584,Emmanuel,Huang,16-Oct-20,12-Feb-21,Production Technician II,emmanuel.huang@bilearner.com,Active,Full-Time,Stuff oil customer fact billion there.,Production       ,21-07-1972,Female,54589,3
585,Kadyn,Bush,30-Mar-21,12-Feb-22,Production Technician II,kadyn.bush@bilearner.com,Leave of Absence,Part-Time,Shoulder build catch commercial.,Production       ,07-04-1957,Female,47048,2
586,Shamar,Herman,29-Jan-21,12-Feb-23,Production Technician II,shamar.herman@bilearner.com,Active,Part-Time,Form prepare beat focus direction marriage.,Production       ,11-04-1975,Female,90678,3
587,Stephanie,Wilkinson,13-Jan-23,12-Feb-23,Area Sales Manager,stephanie.wilkinson@bilearner.com,Active,Part-Time,Media move management if my.,Sales,07-02-1998,Male,47626,5
588,Sarah,Malone,07-Feb-22,12-Feb-23,Software Engineer,sarah.malone@bilearner.com,Voluntarily Terminated,Contract,Professor situation they bag interest there.,Software Engineering,22-02-1948,Male,21340,3
589,Jaylyn,Contreras,13-Dec-20,12-Feb-23,Production Manager,jaylyn.contreras@bilearner.com,Active,Full-Time,Suddenly part eye bag.,Production       ,01-07-1996,Female,87985,2
590,Taisha,Goble,25-Apr-21,12-Feb-23,Database Administrator,taisha.goble@bilearner.com,Terminated for Cause,Contract,Model candidate worker writer.,IT/IS,07-09-1961,Female,2127,3
591,Ernesto,Beltran,05-Feb-21,12-Feb-23,Software Engineer,ernesto.beltran@bilearner.com,Active,Full-Time,Show step student add. Name deal take last.,Software Engineering,27-12-1946,Male,9299,4
592,Kinley,Dean,16-Oct-19,12-Jan-22,Production Technician II,kinley.dean@bilearner.com,Voluntarily Terminated,Full-Time,Explain happen heavy wall hot year ability.,Production       ,09-04-1960,Male,4589,3
593,Diana,Garza,06-Oct-20,12-Jan-22,Production Technician I,diana.garza@bilearner.com,Future Start,Full-Time,Let political issue.,Production       ,15-08-1956,Female,2667,3
594,Johnathon,Lynch,21-Apr-19,12-Jan-22,Production Technician I,johnathon.lynch@bilearner.com,Active,Full-Time,Ball they group who.,Production       ,12-01-1997,Female,26250,3
595,Adell,Saada,13-Jun-19,12-Jan-23,Software Engineer,adell.saada@bilearner.com,Active,Part-Time,Exactly vote including easy.,Software Engineering,01-03-1987,Female,2132,3
596,Naomi,Hardin,03-Jul-22,12-Jul-22,Production Technician I,naomi.hardin@bilearner.com,Active,Contract,Institution window ability miss recently around.,Production       ,06-08-1994,Female,91439,3
597,Calvin,Braun,12-Jul-19,12-Jul-22,Production Technician I,calvin.braun@bilearner.com,Active,Full-Time,It stay center free vote.,Production       ,02-08-1983,Male,2766,3
598,Lauren,Kent,04-Jul-23,12-Jul-23,Production Technician I,lauren.kent@bilearner.com,Voluntarily Terminated,Contract,Myself produce sit outside after.,Production       ,19-02-2001,Female,37569,3
599,Deven,Gillespie,09-Jun-23,12-Jul-23,Production Technician I,deven.gillespie@bilearner.com,Active,Contract,Man fall nature back church.,Production       ,24-06-1961,Female,44194,4
600,Ryker,Logan,09-Mar-19,12-Jul-23,Production Technician I,ryker.logan@bilearner.com,Voluntarily Terminated,Full-Time,Maintain program process present knowledge PM.,Production       ,10-08-1984,Male,50055,3
601,Katelyn,Garner,31-Oct-21,12-Jul-23,Production Technician I,katelyn.garner@bilearner.com,Active,Part-Time,Bar poor finish culture movie despite.,Production       ,01-10-1952,Male,32806,2
602,Wade,Hernandez,22-May-23,12-Jul-23,IT Manager - DB,wade.hernandez@bilearner.com,Active,Full-Time,Black civil room chance. This mind find adult.,IT/IS,14-04-1946,Male,59420,1
603,Beckett,Sandoval,12-Jan-20,12-Jul-23,Production Technician II,beckett.sandoval@bilearner.com,Active,Contract,Recently agreement subject individual increase.,Production       ,10-12-1979,Female,48374,2
604,John,Smith,24-Dec-19,12-Jun-22,Sales Manager,john.smith@bilearner.com,Active,Full-Time,Ok glass media learn grow.,Sales,16-08-1977,Male,1886,3
605,Rashad,Sutton,16-Jul-21,12-Jun-23,Production Technician I,rashad.sutton@bilearner.com,Terminated for Cause,Contract,Know blue difficult let black choice require.,Production       ,15-01-1954,Male,81424,4
606,Darwin,Allen,17-Mar-23,12-Jun-23,Network Engineer,darwin.allen@bilearner.com,Active,Part-Time,Stand cut knowledge staff course than class.,Executive Office,17-05-1994,Male,57170,3
607,Asher,Miles,17-Sep-22,12-Jun-23,Production Technician I,asher.miles@bilearner.com,Active,Contract,Describe hospital executive top sing.,Production       ,16-08-1958,Male,16185,1
608,Moshe,Taylor,26-May-23,12-Jun-23,Production Technician I,moshe.taylor@bilearner.com,Active,Full-Time,Hold parent PM claim star seek.,Production       ,22-02-1987,Male,32645,3
609,Allyson,Owen,17-Nov-18,12-Mar-20,Production Technician I,allyson.owen@bilearner.com,Voluntarily Terminated,Contract,Provide machine statement now.,Production       ,06-11-1951,Female,21218,3
610,Deven,Vincent,22-Nov-19,12-Mar-22,Production Technician II,deven.vincent@bilearner.com,Voluntarily Terminated,Contract,History avoid music new teach south only require.,Production       ,02-09-1944,Female,6668,3
611,Kaiya,Marsh,06-Jun-20,12-Mar-22,Production Technician I,kaiya.marsh@bilearner.com,Voluntarily Terminated,Part-Time,Dream enough treatment knowledge area.,Production       ,12-03-1951,Female,88590,4
612,Tyler,Hines,28-Mar-20,12-Mar-23,Production Technician I,tyler.hines@bilearner.com,Voluntarily Terminated,Contract,Let former service.,Production       ,16-01-1967,Male,81928,3
613,Guillermo,Lynn,28-Apr-22,12-Mar-23,Production Technician I,guillermo.lynn@bilearner.com,Active,Full-Time,Research if officer land.,Production       ,23-09-1960,Male,6954,3
614,Muhammad,Mcpherson,02-Mar-23,12-Mar-23,Production Technician I,muhammad.mcpherson@bilearner.com,Voluntarily Terminated,Full-Time,Wall despite trial assume.,Production       ,01-07-1973,Female,60634,3
615,Rosemary,Thornton,11-Dec-19,12-May-21,Network Engineer,rosemary.thornton@bilearner.com,Active,Part-Time,Want agency relationship house nice mother.,Production       ,03-10-1970,Female,18379,2
616,Oswaldo,Hanson,22-Oct-21,12-May-22,Production Technician I,oswaldo.hanson@bilearner.com,Active,Full-Time,Perform leader research again term.,Production       ,05-07-1945,Female,91007,2
617,Kristen,Tate,05-Apr-21,12-May-23,Area Sales Manager,kristen.tate@bilearner.com,Active,Full-Time,Wall body wonder successful.,IT/IS,08-04-1994,Male,2621,3
618,Karissa,Carrillo,29-Apr-20,12-Nov-21,Production Technician I,karissa.carrillo@bilearner.com,Future Start,Contract,Cold dinner seat property a hear.,Production       ,31-05-1978,Male,7474,3
619,Eliza,Munoz,31-May-21,12-Nov-21,Production Technician I,eliza.munoz@bilearner.com,Active,Contract,Capital course trade.,Production       ,14-11-1978,Female,26272,3
620,Abbigail,Blanchard,09-May-21,12-Nov-22,Production Technician I,abbigail.blanchard@bilearner.com,Active,Contract,Term few fear whom without.,Production       ,25-11-1960,Male,68971,3
621,Milagros,Cobb,08-Mar-22,12-Nov-22,Production Technician I,milagros.cobb@bilearner.com,Voluntarily Terminated,Full-Time,Hold season meeting voice.,Production       ,19-07-2000,Female,11397,3
622,Kayla,Gibbs,17-Oct-21,12-Nov-22,Production Technician II,kayla.gibbs@bilearner.com,Active,Contract,Agreement cell total play relate.,Production       ,22-06-1943,Female,65306,3
623,Kaitlynn,Aguirre,05-Mar-19,12-Oct-19,Area Sales Manager,kaitlynn.aguirre@bilearner.com,Active,Part-Time,Front tend couple a budget strategy.,Sales,08-06-1999,Male,18574,2
624,Richard,Newman,13-Aug-21,12-Oct-21,Production Technician I,richard.newman@bilearner.com,Leave of Absence,Full-Time,Can end hear discuss.,Production       ,19-01-1992,Male,2136,1
625,Shania,Barrera,04-May-21,12-Oct-21,Production Technician I,shania.barrera@bilearner.com,Active,Part-Time,Back worker why young worry human.,Production       ,11-08-1957,Male,26501,2
626,Adalyn,Vaughan,13-Mar-19,12-Sep-20,Production Technician II,adalyn.vaughan@bilearner.com,Voluntarily Terminated,Full-Time,Employee product meeting who kind.,Production       ,27-01-1985,Female,94411,3
627,Crystal,Brandt,23-May-19,12-Sep-20,Production Technician II,crystal.brandt@bilearner.com,Active,Part-Time,Young risk quality natural foreign claim.,Production       ,18-12-1958,Female,31486,3
628,Jocelyn,Jackson,13-May-22,12-Sep-22,Production Technician I,jocelyn.jackson@bilearner.com,Active,Full-Time,Staff summer fire my game kitchen.,Production       ,07-07-1963,Female,29557,3
629,Rylee,Frye,04-Sep-19,13-Apr-20,Area Sales Manager,rylee.frye@bilearner.com,Active,Full-Time,Rest society tell into ahead.,Sales,31-07-2000,Male,69470,5
630,Wyatt,Donovan,30-Mar-22,13-Apr-22,Software Engineer,wyatt.donovan@bilearner.com,Voluntarily Terminated,Part-Time,North help rock stage someone book.,Software Engineering,24-02-1987,Male,67106,3
631,Vance,Trujillo,21-Sep-21,13-Apr-23,Area Sales Manager,vance.trujillo@bilearner.com,Active,Full-Time,Expert challenge education air none money wide.,Sales,25-12-1957,Male,90406,2
632,Jaime,Greer,16-Jun-20,13-Aug-21,Area Sales Manager,jaime.greer@bilearner.com,Active,Part-Time,Region hit sense national about.,Sales,04-02-1984,Male,47652,1
633,Brady,Yoder,25-May-21,13-Aug-22,Network Engineer,brady.yoder@bilearner.com,Active,Part-Time,Case try necessary test. Full today TV bit year.,Executive Office,01-10-1999,Male,77314,3
634,Amiah,Sweeney,13-May-19,13-Aug-22,Production Technician II,amiah.sweeney@bilearner.com,Voluntarily Terminated,Contract,On crime student tough note.,Production       ,27-08-1997,Male,65436,1
635,May,Roberson,02-Jul-21,13-Dec-21,Production Technician II,may.roberson@bilearner.com,Voluntarily Terminated,Contract,North position film eight. Movement dark turn.,Production       ,13-04-1961,Female,1902,3
636,Emmett,Mercado,07-Jun-21,13-Dec-22,Production Technician I,emmett.mercado@bilearner.com,Voluntarily Terminated,Contract,Eight age article law stop quickly.,Production       ,26-06-1976,Female,9967,3
637,Bronson,Houston,25-Apr-20,13-Dec-22,Production Technician I,bronson.houston@bilearner.com,Leave of Absence,Part-Time,Movement beat thing attorney benefit mention I.,Production       ,11-11-1975,Female,37802,3
638,Laurel,Chan,18-Nov-20,13-Feb-21,Production Technician I,laurel.chan@bilearner.com,Active,Full-Time,Decide material save personal media.,Production       ,25-12-1943,Female,50403,3
639,Yadiel,Riggs,13-Dec-18,13-Jan-19,Area Sales Manager,yadiel.riggs@bilearner.com,Active,Part-Time,Can last meet shake imagine he.,Sales,24-09-1975,Male,39922,2
640,Kaila,Johnston,15-Jul-19,13-Jan-20,Production Technician I,kaila.johnston@bilearner.com,Active,Part-Time,Follow yourself child to foot.,Production       ,03-09-1941,Female,67443,3
641,Summer,Barber,09-Jun-21,13-Jan-22,Production Technician I,summer.barber@bilearner.com,Voluntarily Terminated,Part-Time,Without production religious.,Production       ,09-02-1975,Female,88306,3
642,Baron,Luna,09-Nov-21,13-Jan-23,Production Technician I,baron.luna@bilearner.com,Active,Full-Time,List try partner four tax.,Production       ,06-02-1945,Female,91039,3
643,Francesco A,Barone,26-Nov-22,13-Jan-23,Production Technician I,francesco a.barone@bilearner.com,Active,Part-Time,President clearly teach recently care.,Production       ,24-03-1993,Male,1810,2
644,Caiden,Munoz,13-Dec-20,13-Jan-23,Area Sales Manager,caiden.munoz@bilearner.com,Active,Full-Time,Red some option.,Sales,01-03-1963,Female,18983,1
645,Conrad,Ochoa,05-Feb-22,13-Jan-23,IT Support,conrad.ochoa@bilearner.com,Active,Contract,Ten when myself hit off.,IT/IS,17-12-1962,Female,95814,1
646,Sharon,Beltran,08-Jun-20,13-Jul-21,Production Technician I,sharon.beltran@bilearner.com,Voluntarily Terminated,Full-Time,Theory majority born with.,Production       ,20-09-1999,Female,58194,3
647,Charlie,Carson,23-Feb-21,13-Jul-22,Production Technician I,charlie.carson@bilearner.com,Leave of Absence,Full-Time,Save interest factor training.,Production       ,20-08-1989,Male,25093,3
648,Londyn,Underwood,28-Feb-21,13-Jul-22,IT Manager - Infra,londyn.underwood@bilearner.com,Active,Part-Time,Later star one than within live.,IT/IS,15-09-1946,Male,54056,5
649,Reginald,Klein,30-Jun-22,13-Jul-22,Production Manager,reginald.klein@bilearner.com,Voluntarily Terminated,Contract,Above difference event coach.,Production       ,18-07-1960,Female,11959,1
650,Lilliana,Cowan,17-Jun-23,13-Jul-23,Production Technician II,lilliana.cowan@bilearner.com,Leave of Absence,Full-Time,Expect serious occur forward again.,Production       ,04-06-1962,Female,27946,4
